Edge Name,partner1,partner2
Il18r1_B6_0<==>Rpl39_M3,Il18r1_B6_0,Rpl39_M3
Il18r1_M5<==>Gimap3_T2,Il18r1_M5,Gimap3_T2
Il18r1_M5<==>Lat_M5,Il18r1_M5,Lat_M5
Il18r1_M5<==>Hexa_M4,Il18r1_M5,Hexa_M4
Il18r1_M5<==>Rpl23_M4,Il18r1_M5,Rpl23_M4
Il18r1_T0<==>Pdcd1_T4,Il18r1_T0,Pdcd1_T4
Il18r1_T0<==>Actr3_M3,Il18r1_T0,Actr3_M3
Il18r1_T0<==>Nfe2l2_M3,Il18r1_T0,Nfe2l2_M3
Il18r1_T0<==>Tnfrsf4_T2,Il18r1_T0,Tnfrsf4_T2
Il18r1_T0<==>Gimap3_T3,Il18r1_T0,Gimap3_T3
Il18r1_T0<==>Atp6v0d1_M1,Il18r1_T0,Atp6v0d1_M1
Il18r1_T0<==>Rab8b_M5,Il18r1_T0,Rab8b_M5
Il18r1_T0<==>Cstb_M3,Il18r1_T0,Cstb_M3
Il18r1_T0<==>Snf8_M4,Il18r1_T0,Snf8_M4
Il18r1_T0<==>Pbrm1_B4,Il18r1_T0,Pbrm1_B4
Il18r1_T0<==>Slc38a1_M4,Il18r1_T0,Slc38a1_M4
Il18r1_T4<==>Gnb2_M3,Il18r1_T4,Gnb2_M3
Il18r1_T4<==>Nfkbid_B5,Il18r1_T4,Nfkbid_B5
Il18r1_T4<==>Ifitm3_O7,Il18r1_T4,Ifitm3_O7
Il18r1_T4<==>Bcl2a1d_M3,Il18r1_T4,Bcl2a1d_M3
Il18r1_T4<==>Cd300c2_M3,Il18r1_T4,Cd300c2_M3
Il18r1_T4<==>H2-D1_O7,Il18r1_T4,H2-D1_O7
Il18rap_T0<==>Ttc39b_T0,Il18rap_T0,Ttc39b_T0
Il18rap_T0<==>Sesn3_T0,Il18rap_T0,Sesn3_T0
Il18rap_T0<==>Cnn2_T5,Il18rap_T0,Cnn2_T5
Il18rap_T0<==>Trim25_M4,Il18rap_T0,Trim25_M4
Il18rap_T0<==>Ankrd12_T2,Il18rap_T0,Ankrd12_T2
Cavin2_O10<==>Eif2s2_M4,Cavin2_O10,Eif2s2_M4
Cavin2_O10<==>Rab2a_T4,Cavin2_O10,Rab2a_T4
Cavin2_O10<==>Furin_T5,Cavin2_O10,Furin_T5
Stat4_M3<==>Actr3_M3,Stat4_M3,Actr3_M3
Stat4_M3<==>Snrpe_B1,Stat4_M3,Snrpe_B1
Stat4_M3<==>Ivns1abp_M5,Stat4_M3,Ivns1abp_M5
Stat4_M3<==>Fnbp1_M5,Stat4_M3,Fnbp1_M5
Stat4_M3<==>Bcl2l11_B3,Stat4_M3,Bcl2l11_B3
Stat4_M3<==>Sec62_B1,Stat4_M3,Sec62_B1
Stat4_M3<==>Lmna_O10,Stat4_M3,Lmna_O10
Stat4_M3<==>Stxbp3_M3,Stat4_M3,Stxbp3_M3
Stat4_M3<==>Nfkb1_M1,Stat4_M3,Nfkb1_M1
Stat4_M3<==>Eif4e_M3,Stat4_M3,Eif4e_M3
Stat4_M3<==>Abca1_M1,Stat4_M3,Abca1_M1
Stat4_M3<==>Sfpq_M1,Stat4_M3,Sfpq_M1
Stat4_M3<==>Rpl11_B1,Stat4_M3,Rpl11_B1
Stat4_M3<==>Actb_T3,Stat4_M3,Actb_T3
Stat4_M3<==>Hmgb1_T1,Stat4_M3,Hmgb1_T1
Stat4_M3<==>Igkc_B2,Stat4_M3,Igkc_B2
Stat4_M3<==>Pcbp1_M1,Stat4_M3,Pcbp1_M1
Stat4_M3<==>Clec2d_M3,Stat4_M3,Clec2d_M3
Stat4_M3<==>Sema7a_M3,Stat4_M3,Sema7a_M3
Stat4_M3<==>Rab8b_M3,Stat4_M3,Rab8b_M3
Stat4_M3<==>Slc25a3_T1,Stat4_M3,Slc25a3_T1
Stat4_M3<==>Tbc1d15_B3,Stat4_M3,Tbc1d15_B3
Stat4_M3<==>Cxcl16_M3,Stat4_M3,Cxcl16_M3
Stat4_M3<==>Nme2_M3,Stat4_M3,Nme2_M3
Stat4_M3<==>Eif1_T7,Stat4_M3,Eif1_T7
Stat4_M3<==>BC018473_M2,Stat4_M3,BC018473_M2
Stat4_M3<==>Ighg1_B2,Stat4_M3,Ighg1_B2
Stat4_M3<==>Gpr137b_M3,Stat4_M3,Gpr137b_M3
Stat4_M3<==>Serpinb6b_M3,Stat4_M3,Serpinb6b_M3
Stat4_M3<==>Serpinb9_M3,Stat4_M3,Serpinb9_M3
Stat4_M3<==>Rap2a_M3,Stat4_M3,Rap2a_M3
Stat4_M3<==>Ywhaz_B3,Stat4_M3,Ywhaz_B3
Stat4_M3<==>Azin1_B3,Stat4_M3,Azin1_B3
Stat4_M3<==>Tnrc6b_B3,Stat4_M3,Tnrc6b_B3
Stat4_M3<==>Slc38a2_B3,Stat4_M3,Slc38a2_B3
Stat4_M3<==>Satb1_T3,Stat4_M3,Satb1_T3
Stat4_M3<==>Cebpz_B1,Stat4_M3,Cebpz_B1
Stat4_M3<==>mt-Atp6_B0,Stat4_M3,mt-Atp6_B0
Stat1_B2<==>B2m_B2,Stat1_B2,B2m_B2
Stat1_B2<==>Ufm1_M4,Stat1_B2,Ufm1_M4
Stat1_B2<==>Hmgb1_B4,Stat1_B2,Hmgb1_B4
Stat1_B2<==>Rps27l_B1,Stat1_B2,Rps27l_B1
Stat1_B2<==>Atp1b3_M3,Stat1_B2,Atp1b3_M3
Stat1_B2<==>Rps27a_M5,Stat1_B2,Rps27a_M5
Stat1_B2<==>Snf8_T5,Stat1_B2,Snf8_T5
Stat1_B2<==>Igha_T2,Stat1_B2,Igha_T2
Stat1_B2<==>Sub1_B2,Stat1_B2,Sub1_B2
Stat1_B2<==>Iglv3_B0,Stat1_B2,Iglv3_B0
Stat1_B2<==>H2-K1_T4,Stat1_B2,H2-K1_T4
Stat1_B2<==>Rps4x_M3,Stat1_B2,Rps4x_M3
Stat1_B2<==>Ighv14-1_B3,Stat1_B2,Ighv14-1_B3
Stat1_M0<==>Stat1_M1,Stat1_M0,Stat1_M1
Stat1_M0<==>Ptma_B3,Stat1_M0,Ptma_B3
Stat1_M0<==>Mbnl1_T3,Stat1_M0,Mbnl1_T3
Stat1_M0<==>Cd38_M0,Stat1_M0,Cd38_M0
Stat1_M0<==>Tmem176a_T7,Stat1_M0,Tmem176a_T7
Stat1_M0<==>Abracl_T4,Stat1_M0,Abracl_T4
Stat1_M0<==>Calhm6_M0,Stat1_M0,Calhm6_M0
Stat1_M0<==>Jpt1_M3,Stat1_M0,Jpt1_M3
Stat1_M0<==>Psme1_B1,Stat1_M0,Psme1_B1
Stat1_M0<==>H2-Q7_B2,Stat1_M0,H2-Q7_B2
Stat1_M1<==>Gngt2_M1,Stat1_M1,Gngt2_M1
Stat1_M1<==>Crip1_B3,Stat1_M1,Crip1_B3
Stat1_M1<==>Iglv3_B3,Stat1_M1,Iglv3_B3
Stat1_M3<==>Pnrc1_T5,Stat1_M3,Pnrc1_T5
Stat1_M3<==>Dynll1_M5,Stat1_M3,Dynll1_M5
Stat1_M3<==>Socs3_M0,Stat1_M3,Socs3_M0
Stat1_M4<==>Gatm_M0,Stat1_M4,Gatm_M0
Stat1_M4<==>Igkv6-25_B1,Stat1_M4,Igkv6-25_B1
Stat1_M4<==>Tspo_M4,Stat1_M4,Tspo_M4
Stat1_M4<==>H2-K1_O10,Stat1_M4,H2-K1_O10
Stat1_M4<==>Sfr1_B3,Stat1_M4,Sfr1_B3
Stat1_M5<==>C5ar1_M2,Stat1_M5,C5ar1_M2
Stat1_M5<==>Napsa_M4,Stat1_M5,Napsa_M4
Stat1_M5<==>Itgb2_M5,Stat1_M5,Itgb2_M5
Stat1_M5<==>Rtcb_M4,Stat1_M5,Rtcb_M4
Stat1_M5<==>Ppp1r12a_T0,Stat1_M5,Ppp1r12a_T0
Stat1_M5<==>Slfn1_M2,Stat1_M5,Slfn1_M2
Stat1_M5<==>Psme1_T2,Stat1_M5,Psme1_T2
Stat1_M5<==>Ly6a_M7,Stat1_M5,Ly6a_M7
Stat1_M5<==>Ly6a_T4,Stat1_M5,Ly6a_T4
Stat1_M5<==>App_M0,Stat1_M5,App_M0
Stat1_M5<==>H2-DMb2_M3,Stat1_M5,H2-DMb2_M3
Stat1_M5<==>H2-Q7_T4,Stat1_M5,H2-Q7_T4
Stat1_M5<==>Tomm6_M0,Stat1_M5,Tomm6_M0
Stat1_M5<==>Gm8369_T0,Stat1_M5,Gm8369_T0
Stat1_M5<==>Il2rg_M5,Stat1_M5,Il2rg_M5
Stat1_T2<==>Rbpj_T4,Stat1_T2,Rbpj_T4
Stat1_T2<==>Gimap3_T2,Stat1_T2,Gimap3_T2
Stat1_T2<==>Tgfb1_T5,Stat1_T2,Tgfb1_T5
Stat1_T2<==>Sept7_B5,Stat1_T2,Sept7_B5
Stat1_T2<==>Nfkbia_O10,Stat1_T2,Nfkbia_O10
Stat1_T2<==>Klf6_M3,Stat1_T2,Klf6_M3
Stat1_T2<==>Ltb_T1,Stat1_T2,Ltb_T1
Stat1_T2<==>Calm2_B1,Stat1_T2,Calm2_B1
Stat1_T2<==>Crem_T3,Stat1_T2,Crem_T3
Stat1_T5<==>Igkv15-103_B1,Stat1_T5,Igkv15-103_B1
Gls_M3<==>Ighv3-1_B3,Gls_M3,Ighv3-1_B3
Gls_M3<==>Sept3_M4,Gls_M3,Sept3_M4
Gls_M3<==>Malat1_B1,Gls_M3,Malat1_B1
Gls_M3<==>Lamp2_B3,Gls_M3,Lamp2_B3
Nab1_T5<==>Tpr_M0,Nab1_T5,Tpr_M0
Nab1_T5<==>Sdc4_T7,Nab1_T5,Sdc4_T7
Stk17b_B2<==>Fosb_B3,Stk17b_B2,Fosb_B3
Stk17b_B2<==>Ets1_B5,Stk17b_B2,Ets1_B5
Stk17b_B2<==>Txnrd1_M3,Stk17b_B2,Txnrd1_M3
Stk17b_B2<==>Ppp2ca_M3,Stk17b_B2,Ppp2ca_M3
Stk17b_B2<==>Irf1_M4,Stk17b_B2,Irf1_M4
Stk17b_B2<==>Zfp36l1_T2,Stk17b_B2,Zfp36l1_T2
Stk17b_B2<==>Calm1_B2,Stk17b_B2,Calm1_B2
Stk17b_B2<==>Cd83_B1,Stk17b_B2,Cd83_B1
Stk17b_B2<==>Csf2rb_M4,Stk17b_B2,Csf2rb_M4
Stk17b_B2<==>Il2rb_T4,Stk17b_B2,Il2rb_T4
Stk17b_B2<==>Tspo_M5,Stk17b_B2,Tspo_M5
Stk17b_B2<==>Atp5g2_M3,Stk17b_B2,Atp5g2_M3
Stk17b_B2<==>Cdkn1a_O10,Stk17b_B2,Cdkn1a_O10
Stk17b_B2<==>Crem_B6_0,Stk17b_B2,Crem_B6_0
Stk17b_B2<==>AW112010_T1,Stk17b_B2,AW112010_T1
Stk17b_B2<==>P2ry10_T4,Stk17b_B2,P2ry10_T4
Stk17b_B5<==>Mat2a_B5,Stk17b_B5,Mat2a_B5
Stk17b_B5<==>Snrpf_B5,Stk17b_B5,Snrpf_B5
Stk17b_T1<==>Rps3a1_T4,Stk17b_T1,Rps3a1_T4
Stk17b_T1<==>Junb_T1,Stk17b_T1,Junb_T1
Stk17b_T1<==>Ighv9-4_B3,Stk17b_T1,Ighv9-4_B3
Stk17b_T1<==>Gm26917_B7,Stk17b_T1,Gm26917_B7
Stk17b_T2<==>Tagln2_M3,Stk17b_T2,Tagln2_M3
Stk17b_T2<==>Skap2_M0,Stk17b_T2,Skap2_M0
Stk17b_T2<==>Rpl23_M3,Stk17b_T2,Rpl23_M3
Stk17b_T2<==>Myof_M0,Stk17b_T2,Myof_M0
Stk17b_T2<==>Ddx3x_M1,Stk17b_T2,Ddx3x_M1
Stk17b_T2<==>Ighv1-80_B2,Stk17b_T2,Ighv1-80_B2
Stk17b_T3<==>Zfp36l2_T5,Stk17b_T3,Zfp36l2_T5
Stk17b_T4<==>Fam107b_T4,Stk17b_T4,Fam107b_T4
Stk17b_T4<==>Gpcpd1_M4,Stk17b_T4,Gpcpd1_M4
Stk17b_T4<==>Rps3a1_T4,Stk17b_T4,Rps3a1_T4
Stk17b_T4<==>Mcl1_T3,Stk17b_T4,Mcl1_T3
Stk17b_T4<==>Prdx1_M5,Stk17b_T4,Prdx1_M5
Stk17b_T4<==>Rnf19b_M5,Stk17b_T4,Rnf19b_M5
Stk17b_T4<==>Igkv16-104_B1,Stk17b_T4,Igkv16-104_B1
Stk17b_T4<==>Capns1_M0,Stk17b_T4,Capns1_M0
Stk17b_T4<==>Fxyd5_M5,Stk17b_T4,Fxyd5_M5
Stk17b_T4<==>Furin_T4,Stk17b_T4,Furin_T4
Stk17b_T4<==>Eif3c_M0,Stk17b_T4,Eif3c_M0
Stk17b_T4<==>Nsd3_T5,Stk17b_T4,Nsd3_T5
Stk17b_T4<==>Asah1_M5,Stk17b_T4,Asah1_M5
Stk17b_T4<==>Jund_T4,Stk17b_T4,Jund_T4
Stk17b_T4<==>D8Ertd738e_M3,Stk17b_T4,D8Ertd738e_M3
Stk17b_T4<==>Dennd4a_T4,Stk17b_T4,Dennd4a_T4
Stk17b_T4<==>Bcl2a1b_T4,Stk17b_T4,Bcl2a1b_T4
Stk17b_T4<==>Atp2b1_M2,Stk17b_T4,Atp2b1_M2
Stk17b_T4<==>Actr2_M0,Stk17b_T4,Actr2_M0
Stk17b_T4<==>Itk_T3,Stk17b_T4,Itk_T3
Stk17b_T4<==>Spag9_M2,Stk17b_T4,Spag9_M2
Stk17b_T4<==>Ctsb_M5,Stk17b_T4,Ctsb_M5
Stk17b_T4<==>Rpl30_T4,Stk17b_T4,Rpl30_T4
Stk17b_T4<==>Cox6c_T4,Stk17b_T4,Cox6c_T4
Stk17b_T4<==>Tapbp_M0,Stk17b_T4,Tapbp_M0
Stk17b_T4<==>H2-Aa_M3,Stk17b_T4,H2-Aa_M3
Stk17b_T4<==>H2-Eb1_M3,Stk17b_T4,H2-Eb1_M3
Stk17b_T4<==>Ppp1ca_M0,Stk17b_T4,Ppp1ca_M0
Stk17b_T4<==>Myof_M0,Stk17b_T4,Myof_M0
Stk17b_T4<==>Got1_M5,Stk17b_T4,Got1_M5
Stk17b_T5<==>Rpl22l1_T4,Stk17b_T5,Rpl22l1_T4
Stk17b_T5<==>Foxp1_M3,Stk17b_T5,Foxp1_M3
Stk17b_T5<==>Spcs1_M1,Stk17b_T5,Spcs1_M1
Stk17b_T5<==>Iglv1_B5,Stk17b_T5,Iglv1_B5
Sf3b1_B1<==>Clic1_B1,Sf3b1_B1,Clic1_B1
Sf3b1_B4<==>Hspa5_O10,Sf3b1_B4,Hspa5_O10
Sf3b1_B4<==>Eif2ak3_B3,Sf3b1_B4,Eif2ak3_B3
Sf3b1_B4<==>Ndufa13_B1,Sf3b1_B4,Ndufa13_B1
Sf3b1_B4<==>Cstb_M3,Sf3b1_B4,Cstb_M3
Sf3b1_B4<==>Eif1_B3,Sf3b1_B4,Eif1_B3
Sf3b1_B4<==>Rpl24_M3,Sf3b1_B4,Rpl24_M3
Sf3b1_B4<==>Ighv7-3_B2,Sf3b1_B4,Ighv7-3_B2
Sf3b1_M2<==>Capza2_M0,Sf3b1_M2,Capza2_M0
Sf3b1_M2<==>Mrpl52_M0,Sf3b1_M2,Mrpl52_M0
Sf3b1_M2<==>Zfand5_M0,Sf3b1_M2,Zfand5_M0
Sf3b1_M2<==>Rps4x_T5,Sf3b1_M2,Rps4x_T5
Sf3b1_M3<==>Tubb4b_B3,Sf3b1_M3,Tubb4b_B3
Sf3b1_M3<==>Sdc4_B3,Sf3b1_M3,Sdc4_B3
Sf3b1_M3<==>Cyba_B3,Sf3b1_M3,Cyba_B3
Sf3b1_M3<==>Eef1a1_B2,Sf3b1_M3,Eef1a1_B2
Sf3b1_M3<==>Bsg_M3,Sf3b1_M3,Bsg_M3
Sf3b1_M3<==>Clint1_T1,Sf3b1_M3,Clint1_T1
Sf3b1_M3<==>2410006H16Rik_M3,Sf3b1_M3,2410006H16Rik_M3
Sf3b1_M3<==>Ift20_B3,Sf3b1_M3,Ift20_B3
Sf3b1_T2<==>Sh3bgrl3_M1,Sf3b1_T2,Sh3bgrl3_M1
Sf3b1_T2<==>Pon3_B3,Sf3b1_T2,Pon3_B3
Sf3b1_T2<==>Cxcl16_M3,Sf3b1_T2,Cxcl16_M3
Sf3b1_T2<==>Atp6v0c_M4,Sf3b1_T2,Atp6v0c_M4
Sf3b1_T2<==>Fkbp2_B3,Sf3b1_T2,Fkbp2_B3
Hspd1_M3<==>Hint3_M4,Hspd1_M3,Hint3_M4
Hspd1_M3<==>Ranbp1_M3,Hspd1_M3,Ranbp1_M3
Hspe1_B5<==>Mcl1_B1,Hspe1_B5,Mcl1_B1
Hspe1_B5<==>Rab1a_M3,Hspe1_B5,Rab1a_M3
Hspe1_B5<==>Csf2rb2_M1,Hspe1_B5,Csf2rb2_M1
Hspe1_M3<==>Skap2_M1,Hspe1_M3,Skap2_M1
Hspe1_M3<==>Emb_T5,Hspe1_M3,Emb_T5
Bzw1_B5<==>Mat2a_M3,Bzw1_B5,Mat2a_M3
Bzw1_B5<==>Spty2d1_M1,Bzw1_B5,Spty2d1_M1
Bzw1_M1<==>Igha_B4,Bzw1_M1,Igha_B4
Bzw1_M1<==>Fyb_T1,Bzw1_M1,Fyb_T1
Bzw1_M5<==>Hspa5_M3,Bzw1_M5,Hspa5_M3
Bzw1_M5<==>S100a10_B3,Bzw1_M5,S100a10_B3
Bzw1_M5<==>Tnfrsf1b_T2,Bzw1_M5,Tnfrsf1b_T2
Bzw1_M5<==>Gimap3_T3,Bzw1_M5,Gimap3_T3
Bzw1_M5<==>Igkv12-44_B5,Bzw1_M5,Igkv12-44_B5
Bzw1_M5<==>Cnbp_T3,Bzw1_M5,Cnbp_T3
Bzw1_M5<==>Eef1a1_M0,Bzw1_M5,Eef1a1_M0
Bzw1_M5<==>Rap1b_M3,Bzw1_M5,Rap1b_M3
Bzw1_M5<==>Ramp3_T7,Bzw1_M5,Ramp3_T7
Bzw1_M5<==>Nfkbia_O10,Bzw1_M5,Nfkbia_O10
Bzw1_M5<==>Tnfsf11_T7,Bzw1_M5,Tnfsf11_T7
Bzw1_M5<==>Tnrc6b_B3,Bzw1_M5,Tnrc6b_B3
Bzw1_T4<==>Ncl_T2,Bzw1_T4,Ncl_T2
Bzw1_T4<==>Ighg1_B7,Bzw1_T4,Ighg1_B7
Clk1_B1<==>Mef2c_B4,Clk1_B1,Mef2c_B4
Clk1_B5<==>Rps3a1_B2,Clk1_B5,Rps3a1_B2
Clk1_B5<==>Rps3a1_T0,Clk1_B5,Rps3a1_T0
Clk1_B5<==>Dennd4a_B1,Clk1_B5,Dennd4a_B1
Clk1_B5<==>Grn_M5,Clk1_B5,Grn_M5
Clk1_M3<==>Psmb2_M1,Clk1_M3,Psmb2_M1
Clk1_M3<==>Igkv6-17_B2,Clk1_M3,Igkv6-17_B2
Clk1_M3<==>Spcs2_B3,Clk1_M3,Spcs2_B3
Clk1_T1<==>Zc3h15_T2,Clk1_T1,Zc3h15_T2
Clk1_T1<==>Psmb10_M1,Clk1_T1,Psmb10_M1
Clk1_T1<==>Rpl14_M0,Clk1_T1,Rpl14_M0
Clk1_T2<==>Foxp1_B4,Clk1_T2,Foxp1_B4
Clk1_T2<==>Emilin2_M1,Clk1_T2,Emilin2_M1
Ndufb3_M3<==>Rgs2_M5,Ndufb3_M3,Rgs2_M5
Ndufb3_M3<==>Ddx3x_M1,Ndufb3_M3,Ddx3x_M1
Ndufb3_T5<==>Rac1_M0,Ndufb3_T5,Rac1_M0
Ndufb3_T5<==>Tomm6_M0,Ndufb3_T5,Tomm6_M0
Ndufb3_T5<==>Ppp1ca_M0,Ndufb3_T5,Ppp1ca_M0
Ndufb3_T5<==>Cox8a_B1,Ndufb3_T5,Cox8a_B1
Ndufb3_T5<==>Ostf1_M0,Ndufb3_T5,Ostf1_M0
Cflar_M3<==>Ube2d3_T2,Cflar_M3,Ube2d3_T2
Sumo1_M3<==>Igkv10-94_B3,Sumo1_M3,Igkv10-94_B3
Sumo1_M3<==>Timm23_M3,Sumo1_M3,Timm23_M3
Sumo1_M3<==>Paip2_T1,Sumo1_M3,Paip2_T1
Nop58_B5<==>Sec62_B1,Nop58_B5,Sec62_B1
Nop58_B5<==>Edem1_B3,Nop58_B5,Edem1_B3
Nop58_B5<==>Cd164_M3,Nop58_B5,Cd164_M3
Cd28_B3<==>Rhoh_B4,Cd28_B3,Rhoh_B4
Cd28_B6_0<==>Irf1_M4,Cd28_B6_0,Irf1_M4
Cd28_B6_0<==>Trac_B6_0,Cd28_B6_0,Trac_B6_0
Cd28_B6_0<==>H2-K1_B5,Cd28_B6_0,H2-K1_B5
Cd28_B6_0<==>H2-Eb1_M7,Cd28_B6_0,H2-Eb1_M7
Cd28_B6_0<==>Crem_M3,Cd28_B6_0,Crem_M3
Cd28_T2<==>S100a10_B1,Cd28_T2,S100a10_B1
Ctla4_B6_0<==>Mafb_M0,Ctla4_B6_0,Mafb_M0
Ctla4_B6_0<==>Hnrnpab_M1,Ctla4_B6_0,Hnrnpab_M1
Ctla4_B6_0<==>Pla2g7_M3,Ctla4_B6_0,Pla2g7_M3
Ctla4_T1<==>A530032D15Rik_B1,Ctla4_T1,A530032D15Rik_B1
Ctla4_T1<==>Prkar1a_T2,Ctla4_T1,Prkar1a_T2
Ctla4_T2<==>Rps24_O7,Ctla4_T2,Rps24_O7
Icos_M5<==>Hnrnpc_M5,Icos_M5,Hnrnpc_M5
Icos_M5<==>Eif3h_M3,Icos_M5,Eif3h_M3
Icos_M5<==>H2-Q7_T1,Icos_M5,H2-Q7_T1
Icos_M5<==>Cox7a2l_M0,Icos_M5,Cox7a2l_M0
Icos_T1<==>Rac1_T1,Icos_T1,Rac1_T1
Icos_T2<==>Pafah1b1_T3,Icos_T2,Pafah1b1_T3
Icos_T2<==>Crip1_T2,Icos_T2,Crip1_T2
Icos_T4<==>Prrc2c_M0,Icos_T4,Prrc2c_M0
Icos_T4<==>Tnfsf8_T0,Icos_T4,Tnfsf8_T0
Icos_T5<==>Clic4_M4,Icos_T5,Clic4_M4
Eef1b2_B1<==>Rsbn1l_T2,Eef1b2_B1,Rsbn1l_T2
Eef1b2_B1<==>Eef1a1_B1,Eef1b2_B1,Eef1a1_B1
Eef1b2_B1<==>Rps15_T2,Eef1b2_B1,Rps15_T2
Eef1b2_B1<==>Rpl23a_B1,Eef1b2_B1,Rpl23a_B1
Eef1b2_B1<==>Metrnl_O7,Eef1b2_B1,Metrnl_O7
Eef1b2_B1<==>Igha_M3,Eef1b2_B1,Igha_M3
Eef1b2_B1<==>Igha_M5,Eef1b2_B1,Igha_M5
Eef1b2_B1<==>Nedd8_M0,Eef1b2_B1,Nedd8_M0
Eef1b2_B1<==>Eif3h_B1,Eef1b2_B1,Eif3h_B1
Eef1b2_B1<==>Txndc11_B3,Eef1b2_B1,Txndc11_B3
Eef1b2_B3<==>Rpl5_B3,Eef1b2_B3,Rpl5_B3
Eef1b2_B3<==>Rps15_M3,Eef1b2_B3,Rps15_M3
Eef1b2_M1<==>Rpl3_M1,Eef1b2_M1,Rpl3_M1
Eef1b2_M1<==>Fth1_M1,Eef1b2_M1,Fth1_M1
Eef1b2_M1<==>Msn_M0,Eef1b2_M1,Msn_M0
Eef1b2_M3<==>Gng5_M2,Eef1b2_M3,Gng5_M2
Eef1b2_M3<==>Rpl18_M3,Eef1b2_M3,Rpl18_M3
Eef1b2_M3<==>Rpl18a_M3,Eef1b2_M3,Rpl18a_M3
Eef1b2_M3<==>Rpl13_M3,Eef1b2_M3,Rpl13_M3
Eef1b2_M3<==>Rpl4_M3,Eef1b2_M3,Rpl4_M3
Eef1b2_M3<==>Rpl14_M3,Eef1b2_M3,Rpl14_M3
Eef1b2_M3<==>Atp2b1_M3,Eef1b2_M3,Atp2b1_M3
Eef1b2_M3<==>Rack1_M3,Eef1b2_M3,Rack1_M3
Eef1b2_M3<==>Grn_M5,Eef1b2_M3,Grn_M5
Eef1b2_M3<==>Ahnak_T4,Eef1b2_M3,Ahnak_T4
Eef1b2_T1<==>Mbnl1_B4,Eef1b2_T1,Mbnl1_B4
Eef1b2_T1<==>Nktr_T1,Eef1b2_T1,Nktr_T1
Eef1b2_T2<==>Top1_M3,Eef1b2_T2,Top1_M3
Eef1b2_T2<==>Rps6_T2,Eef1b2_T2,Rps6_T2
Eef1b2_T2<==>Cd52_B0,Eef1b2_T2,Cd52_B0
Eef1b2_T2<==>Sema3c_O7,Eef1b2_T2,Sema3c_O7
Eef1b2_T2<==>Rpl5_B1,Eef1b2_T2,Rpl5_B1
Eef1b2_T2<==>Rpl19_M1,Eef1b2_T2,Rpl19_M1
Eef1b2_T2<==>Cox17_M3,Eef1b2_T2,Cox17_M3
Eef1b2_T2<==>Prdx5_M1,Eef1b2_T2,Prdx5_M1
Eef1b2_T2<==>P2ry10_M4,Eef1b2_T2,P2ry10_M4
Eef1b2_T5<==>Rps6_T5,Eef1b2_T5,Rps6_T5
Eef1b2_T5<==>Rpl18_T2,Eef1b2_T5,Rpl18_T2
Eef1b2_T5<==>Rps3_T5,Eef1b2_T5,Rps3_T5
Eef1b2_T5<==>Sfrp1_O4,Eef1b2_T5,Sfrp1_O4
Eef1b2_T5<==>Eef1a1_T5,Eef1b2_T5,Eef1a1_T5
Eef1b2_T5<==>Rpsa_T5,Eef1b2_T5,Rpsa_T5
Eef1b2_T5<==>Rack1_T5,Eef1b2_T5,Rack1_T5
Eef1b2_T5<==>Rpl23_T5,Eef1b2_T5,Rpl23_T5
Eef1b2_T5<==>Rpl8_T5,Eef1b2_T5,Rpl8_T5
Eef1b2_T5<==>Rpl10a_T5,Eef1b2_T5,Rpl10a_T5
Eef1b2_T5<==>Rps18_T5,Eef1b2_T5,Rps18_T5
Eef1b2_T5<==>Zfand5_M0,Eef1b2_T5,Zfand5_M0
Eef1b2_T5<==>mt-Nd3_M3,Eef1b2_T5,mt-Nd3_M3
Eef1b2_T6<==>Arpc2_M4,Eef1b2_T6,Arpc2_M4
Eef1b2_T6<==>Selenoh_B4,Eef1b2_T6,Selenoh_B4
Eef1b2_T6<==>Ctsa_M0,Eef1b2_T6,Ctsa_M0
Eef1b2_T6<==>Gnas_T4,Eef1b2_T6,Gnas_T4
Eef1b2_T6<==>Grn_M0,Eef1b2_T6,Grn_M0
Ikzf2_T2<==>Traf1_T2,Ikzf2_T2,Traf1_T2
Ikzf2_T2<==>Cebpb_M5,Ikzf2_T2,Cebpb_M5
Ikzf2_T2<==>Snrpg_T2,Ikzf2_T2,Snrpg_T2
Ikzf2_T2<==>Irs2_T7,Ikzf2_T2,Irs2_T7
Ikzf2_T2<==>Ppp1r12a_T4,Ikzf2_T2,Ppp1r12a_T4
Ikzf2_T2<==>Rel_T2,Ikzf2_T2,Rel_T2
Ikzf2_T2<==>Eif1_T2,Ikzf2_T2,Eif1_T2
Ikzf2_T2<==>Txndc15_M4,Ikzf2_T2,Txndc15_M4
Ikzf2_T2<==>Rnase6_M7,Ikzf2_T2,Rnase6_M7
Ikzf2_T2<==>Sub1_T3,Ikzf2_T2,Sub1_T3
Ikzf2_T2<==>Clic1_T4,Ikzf2_T2,Clic1_T4
Ikzf2_T2<==>Rpl36_T2,Ikzf2_T2,Rpl36_T2
Rpl37a_B5<==>Rpl37a_T2,Rpl37a_B5,Rpl37a_T2
Rpl37a_B5<==>Eif2s2_T1,Rpl37a_B5,Eif2s2_T1
Rpl37a_B5<==>Rps21_T2,Rpl37a_B5,Rps21_T2
Rpl37a_B5<==>Dpm3_B3,Rpl37a_B5,Dpm3_B3
Rpl37a_B5<==>Rps27_B3,Rpl37a_B5,Rps27_B3
