Unnamed: 0,p_val,avg_log2FC,p_val_adj
Hsp90b1,3.175359212510915e-05,0.5402277504068436,0.0001786139557037
Snrpf,0.0573787409700722,-0.2292306881419162,0.0897084545378017
Ube2n,0.0015241724220052,-0.3528043653859882,0.0039241752656104
Atp2b1,1.5876796062554575e-05,0.9571163248346812,0.0001008127848143
Nap1l1,1.5876796062554575e-05,-0.5908312124472687,0.0001008127848143
Atxn7l3b,0.0966610330578377,-0.3550832534994457,0.1435353934216097
Cct2,0.0029848376597602,-0.5626382665987562,0.0068499046072102
Lyz2,1.5876796062554575e-05,1.7482588792741458,0.0001008127848143
Rap1b,0.0010637453361911,0.2680532679490275,0.002889701897527
Llph,0.0073033261887751,-0.261931142756113,0.0144807329605023
Gns,0.0010637453361911,0.8446312776339169,0.002889701897527
Rassf3,0.2023371148299164,0.3037164350713713,0.2719622618005705
Naca,1.5876796062554575e-05,-0.261756256693547,0.0001008127848143
Ptges3,0.1152655394141462,-0.1675356950395139,0.165924663829821
Atp5b,0.004096213384139,-0.23808509995042,0.0088140974066192
Myl6,0.0001905215527506,-0.1111439650514188,0.0008216241962369
Rpl41,0.0004763038818766,-0.09369906557457,0.00143724349196
Rps26,1.5876796062554575e-05,-0.2669438652549137,0.0001008127848143
Uqcr10,0.1349368897356513,-0.2037729654960166,0.1900131712604069
Ppia,0.004096213384139,-0.1934304481705703,0.0088140974066192
Sec61g,0.0001111375724378,-0.2013065601204422,0.0005158178810453
Plek,0.0001111375724378,0.3605352541479526,0.0005158178810453
Actr2,0.0015241724220052,-0.2328217794385232,0.0039241752656104
Rab1a,0.0029848376597602,0.42623729916135,0.0068499046072102
Cct4,0.0024059978987341,-1.824455727645888,0.0057911809888134
Rel,0.2082876875446535,-0.0723234210398463,0.276381739241944
Rps27a,1.5876796062554575e-05,-0.1680733238058269,0.0001008127848143
Rtn4,0.0123997777248551,0.4095002260224643,0.0229174463307589
Npm1,0.0021592442645074,-0.2329741014350335,0.0052460512060215
Havcr2,0.2790896659545502,-0.1871903156993498,0.3579402778970997
Rack1,0.0010637453361911,-0.1198515093186665,0.002889701897527
Rnf130,0.0003016591251885,0.6065201129900988,0.0010104116329129
Sqstm1,3.175359212510915e-05,0.6136822806001201,0.0001786139557037
Canx,1.5876796062554575e-05,0.6427511249908622,0.0001008127848143
Ppp2ca,1.5876796062554575e-05,0.3698639675819848,0.0001008127848143
Uqcrq,0.0201317774073192,-0.1092464601956585,0.035132484652937
Fnip1,0.0022988170023958,0.9673152609344948,0.005546096963822
Cdc42se2,0.004096213384139,0.4442218223240042,0.0088140974066192
Hint1,0.0029848376597602,-0.2341613707073731,0.0068499046072102
Gm2a,0.2379772961816305,-0.0971713997539787,0.310209699682604
Atox1,0.0001111375724378,-0.3150057500054212,0.0005158178810453
Nlrp3,1.5876796062554575e-05,0.8889124282629626,0.0001008127848143
Ubb,1.5876796062554575e-05,-0.3291902412561212,0.0001008127848143
2410006H16Rik,0.0005684668718268,-3.177871927007693,0.0017054006154804
Rpl26,1.5876796062554575e-05,-0.165392023810812,0.0001008127848143
Kdm6b,0.0029848376597602,0.4094289169876403,0.0068499046072102
Cd68,0.0001111375724378,0.772695475850476,0.0005158178810453
Eif4a1,0.0021592442645074,0.1631905152676286,0.0052460512060215
Eif5a,6.35071842502183e-05,-0.3154206362647448,0.0003206338326779
Gabarap,0.0123997777248551,0.1128887720049791,0.0229174463307589
Rnasek,0.0252441057394617,-0.1924346487831262,0.0428322121972833
Cxcl16,0.0824958323410335,0.1401350487596049,0.1235646692807086
Psmb6,0.0003320731849167,-0.556968186937224,0.0010808042339269
Pfn1,1.5876796062554575e-05,-0.3316912005878436,0.0001008127848143
Pitpna,0.2702706993728666,0.0505561919541012,0.3470597690458026
Rpl23a,0.0015241724220052,-0.2512966204275438,0.0039241752656104
Evi2a,0.090108576081082,-0.838116210454726,0.1343838274408067
Slfn2,1.5876796062554575e-05,0.6542446087332188,0.0001008127848143
Vmp1,0.022796347982707,-0.3794312079813907,0.0393893491854787
Cltc,1.5876796062554575e-05,0.6978708462528583,0.0001008127848143
Scpep1,0.7575324115669454,0.0555735255839343,0.7716988641454611
Nme2,0.0054933714376438,-0.2333817241820173,0.0113259749760185
Spag9,0.4268635389378423,-0.081608510849155,0.5066556912851683
Atp5g1,0.0025720409621338,-0.4381418445801012,0.0061764788765858
Rpl23,0.0001905215527506,-0.1000731931558193,0.0008216241962369
Lasp1,0.0022725832923102,1.6475412272779606,0.0054956161391146
Rpl19,1.5876796062554575e-05,-0.1840588790745743,0.0001008127848143
Eif1,0.0054933714376438,0.1349400632610571,0.0113259749760185
