gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Selenow,0.0998774027692641,0.3708443333042212,0.9309874465595672,-0.0146229353547031,0.0625460241112439,0.135225795222179,0.8689623716792778,0.908477900314007,0.6538424827072925
Tmem160,0.0640018070714244,0.193833928554864,0.5070944712214955,0.0535978313570123,0.1663626930987421,0.2521210001279874,0.7418930765924086,0.832815566882701,0.4936421694461363
Ap2s1,0.3086117223771977,0.7497778216111932,1.0,-0.2216092463362356,-0.0314218963695089,0.1626349026648677,0.6002206323456036,0.5862526060096614,0.848397744310294
Calm3,0.0301879539009613,0.1744781297274887,0.5830326809296239,0.0511895513384817,0.1645345861670962,0.2828637174484933,0.6918740195862549,0.775723876382395,0.48497049270403825
Snrpd2,0.1120387965996896,0.4353311290632924,0.9769502088750937,-0.1889221418084974,-0.0728228118257967,0.0504921993486927,0.7354822888614774,0.699902704306945,0.697550222365269
Vasp,0.3704279148024535,0.7838098115506844,1.0,-0.0718737095529617,0.0203460185622384,0.1193388500912178,0.8400109731033283,0.8517293367329343,0.848397744310294
Fosb,0.0016520394562341,0.0072599549881905,0.0225760625231335,-0.6063724247380985,-0.4812291056134633,-0.3606837854393652,1.231062812385236,0.8806425233663144,0.11597720009252092
Apoe,0.7074539677020747,0.9309874465595672,1.0,-0.1236998398334117,-0.064524491593723,-0.0098550193651132,3.955766796925136,3.7825294027528,0.9309874465595672
Plaur,0.0004776817289569,0.0011061781840807,0.0029456461505329,-0.2984278491173362,-0.2358188401455907,-0.1694949179031067,1.5275701226468974,1.2971167679049576,0.054904659899203366
Rps19,0.0885337720142295,0.1939308522824107,0.4357306600317365,0.0144742643560358,0.0346185444263552,0.0543661803221353,2.9346250530483537,3.007092395208377,0.4936421694461363
Rabac1,0.0478574730003351,0.1715576929504229,0.4494500997428466,-0.7653281487028627,-0.2635924698816771,-0.0949274643010904,0.7007391272336987,0.5823463951187151,0.48497049270403825
Tgfb1,0.4357306600317365,0.8398427961250607,1.0,-0.0825668882110167,-0.0326959301625844,0.0230507685197416,1.447238503884491,1.4134352682595663,0.8543904218919066
Axl,0.008328837590629,0.0447295354021234,0.1935429914223199,0.1529548013620562,0.3566522133272799,0.6937295534501552,0.5965626085974088,0.7627346714384932,0.2661006521898769
Blvrb,0.0463865932813986,0.1748533068932927,0.4703899167634569,-0.294500864569952,-0.1894163212999289,-0.0875905591781289,1.0238606980571765,0.8977102951974885,0.48497049270403825
Rps16,0.0885337720142295,0.2602362026171888,0.623604884395689,0.0051816278816555,0.0207501626790479,0.0344251872172453,3.220357328342331,3.2681971510700523,0.5636054774913702
Zfp36,0.0042647649140305,0.0086155581188204,0.0193733193315928,-0.2392841136116133,-0.1969691922425509,-0.152393218902279,2.24837207921121,1.961512255356864,0.1250047911319024
Gmfg,0.0303828219765775,0.1748533068932927,0.5443701458566098,-0.1013023141477767,-0.0598429527097915,-0.015798056354465,1.4316141624435188,1.3722504108746312,0.48497049270403825
Eif3k,0.2365840933218761,0.5833604667027033,0.9769702553219756,-0.0397307908391593,0.0324432950720709,0.0962194660987019,0.9996019325365496,1.0208743666975049,0.8080470068814829
