gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Uap1,0.1778235863605942,0.7011912626598479,1.0,-27.50515643816106,1.0925925270301222,28.330824045921503,0.0,0.1187786545894907,0.7662009620772506
Fcer1g,0.0046620046620046,0.0498834498834498,0.3282051282051281,-0.5657074089790964,-0.3712724331564619,-0.1731342209053243,2.039768200193348,1.5817984660744675,0.7662009620772506
Ndufs2,0.0135133331633497,0.2072440909861849,0.8744661318050502,-0.0635943508039087,0.305518393266673,1.4532383924679495,0.4565278341034745,0.5664240346241615,0.7662009620772506
Ufc1,0.0829836829836829,0.6453768453768453,1.0,-0.1743811319725646,0.0637760965045016,0.2849010009148124,0.5486004168853791,0.5783182922545359,0.7662009620772506
Pfdn2,0.2786324786324786,0.7984459984459983,1.0,-0.1101875142925731,0.076683586613033,0.2573472320426642,0.677602047726808,0.7131603842687513,0.8014073187925759
Arhgap30,0.0046192696192696,0.1048951048951048,0.7984459984459983,-0.4786279860174366,-0.2493685298094251,0.0072680421558569,0.879423101007628,0.7388539947480605,0.7662009620772506
Slamf7,0.0933375471780228,0.6536395693173636,1.0,-29.07294696832368,-0.6497011989150491,27.999528434659844,0.3471179117278191,0.231408667982421,0.7662009620772506
Cd48,0.0128412623372195,0.1163008546420284,0.6139005186014386,-29.10083656560879,-28.62905568869221,-0.2915953864179832,0.4701454609880022,0.0,0.7662009620772506
Copa,0.1163008546420284,0.6136987693023748,1.0,-28.13744881210449,0.6493052618988538,28.744150890491238,0.096691239099101,0.2308814630015062,0.7662009620772506
Pea15a,0.0844092388901283,0.574872695668895,1.0,-27.74246659285883,1.2517130709130369,28.85501953920808,0.1397255868205,0.3039040751301817,0.7662009620772506
Igsf8,0.031008891733564,0.3648813140419181,0.957492737513927,-1.4328494593446923,2.239827975514032,28.96553126481244,0.0712395717961967,0.4298470630035875,0.7662009620772506
Tagln2,0.0006216006216006,0.031199774449795,0.3286051834696249,-0.8227495486038309,-0.5626027236313484,-0.3124635120553892,1.087376055841305,0.7396902183527649,0.7662009620772506
Aim2,0.1416891711756588,0.6854434826775221,1.0,-28.50902889934068,-1.1018139517698842,27.933151326173785,0.166293315522873,0.0,0.7662009620772506
Mndal,0.0018518890004552,0.0498834498834498,0.3282051282051281,-0.6999595389185884,-0.4251238098621967,-0.1524022674262809,1.1617379682109277,0.8585618523731693,0.7662009620772506
Ifi203,0.024610569200446,0.2172187573017174,0.8729594252880423,-29.13586189555622,-27.303833056286503,0.0867135045215142,0.4869333677322171,0.0,0.7662009620772506
Cep170,0.0262942089944858,0.3148402731431644,1.0,-0.1025881306962083,0.2312383135663927,0.7223702120441166,0.5087193577580498,0.5955620263909536,0.7662009620772506
Adss,0.0298406889515168,0.180008443727484,0.6862405781116272,0.0,26.97240939777157,28.274112031974056,0.0,0.1316752891646442,0.7662009620772506
Hnrnpu,0.1303807303807303,0.6453768453768453,1.0,-0.118633107417112,0.0117246463469298,0.1673104608842007,1.195310456205645,1.2045731690246575,0.7662009620772506
Acbd3,0.0808012021668319,0.6314395816467896,1.0,-1.6477180932082918,0.1448403446114086,2.326302239808274,0.3985941032648358,0.4322807697532794,0.7662009620772506
H3f3a,0.0046620046620046,0.1303807303807303,0.7209013209013208,0.0070657535664511,0.0447906800745943,0.0840298456372772,2.894066518356197,2.9781909844968486,0.7662009620772506
Sde2,0.0658827641887259,0.5623719669710694,1.0,-0.4392959991295451,0.2567047987070662,1.4021735562891222,0.4302813348454583,0.50803078771811,0.7662009620772506
