gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Fam129a,0.1388637976716842,0.6314395816467896,1.0,-27.627338104671814,0.8393299154930138,28.75572954560327,0.159836024926348,0.2515851879728315,0.7494076618421543
Arpc5,0.0069930069930069,0.1303807303807303,0.5737373737373737,0.0239088599317581,0.106693439768615,0.192187486208892,1.666743232550175,1.7958153959869212,0.7494076618421543
Ncf2,0.028605786683618,0.476087344441214,1.0,-27.37720496619575,0.4532998757056096,28.79929522580741,0.2663205422715324,0.3822111544467801,0.7494076618421543
Dhx9,0.0164620142375873,0.2575318164737318,0.9538571530616036,-28.849602230120013,-2.481884729635044,0.1405544529954294,0.4117038279455551,0.0784065969723442,0.7494076618421543
Ier5,0.0498834498834498,0.4418026418026417,1.0,-0.2946398703108455,-0.0953842041213942,0.0945970533729017,1.11043832333262,1.0436914231820065,0.7494076618421543
Acbd6,0.0933150868911135,0.574872695668895,1.0,-28.58499923292525,-0.7794144395696494,27.719687927065248,0.1299596517300417,0.0,0.7494076618421543
Cep350,0.0984722781285988,0.5897737906589078,1.0,-28.61232333045834,-0.2896961137452372,1.2819186487909435,0.4286443000801015,0.322474453793386,0.7494076618421543
Tor1aip1,0.0147630147630147,0.2344988344988344,0.8784770784770783,-0.376340148880382,-0.1872181157772227,-0.0041809659993739,0.7176928546262893,0.6291001351000091,0.7494076618421543
Gm2000,0.1559493936014953,0.7090730856847203,1.0,-1.9018330186582488,-0.1399333183561621,0.8309389146541091,0.4596712339907879,0.4058742004099415,0.7494076618421543
Soat1,0.0180440947460136,0.1025458809789091,0.4418026418026417,-2.3825725924556136,-0.523647541074276,-0.1200845959837581,0.6772240942782635,0.4977018706647635,0.7494076618421543
Cop1,0.0535024501087161,0.3514015705829848,1.0,-1.055527281543343,27.08683514242049,28.599360612773225,0.0,0.169098558224735,0.7494076618421543
4930523C07Rik,0.0308276094320916,0.3706183398171955,0.959129759129759,-0.0904469480963008,0.2737622278596478,0.9340605272009144,0.5747366696495656,0.7000811122253154,0.7494076618421543
Mrps14,0.1948717948717948,0.6453768453768453,1.0,-0.1239975600626134,0.0942973321791397,0.3218216183616418,0.6334960768493605,0.6773801302632609,0.7494076618421543
Cacybp,0.0890865428274481,0.5623719669710694,1.0,-28.964766523090237,-0.4797644232078894,0.672969235582007,0.4945045607123675,0.3537325676070345,0.7494076618421543
Gas5,0.1605283605283605,0.7209013209013208,1.0,-0.1223748227249299,0.0247686306159211,0.130548163277992,1.365957993509975,1.39586402853724,0.7494076618421543
Prdx6,0.1303807303807303,0.6453768453768453,1.0,-0.1450614136638622,0.0029606144464613,0.1345197155154464,1.29495038265566,1.3038217464950923,0.7494076618421543
Suco,0.1832329769288219,0.6854434826775221,1.0,-27.687899899927224,1.4304805287480056,28.53673390316068,0.0,0.1344299607270997,0.7494076618421543
