gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Mpc2,0.0473446058585377,0.343145193299992,0.910105580693816,-0.2287159493390685,-0.134740597603114,-0.0028071029940275,0.8435646219637962,0.769948962681757,0.48812142998296737
Creg1,0.0022206758115434,0.0276556527566731,0.230021267936865,-1.4421527902091504,-0.3712446816691654,-0.1761836139305381,0.6663179239258065,0.5169229355534257,0.08089278431326881
Uck2,0.0087981871860354,0.0639564373212809,0.2477657271612335,0.4256983986269674,2.195404610636806,29.198725612977043,0.123238557537569,0.575334608678228,0.1472531061726831
Fcer1g,3.175359212510915e-05,0.0007144558228149,0.0073033261887751,-0.6784477687717643,-0.5773082343209393,-0.4690864324069611,2.213696045487608,1.4809517157461352,0.005764919397885745
Ufc1,0.0054933714376438,0.2379772961816305,0.9699293482575216,-0.2611441291218356,-0.1064547481368246,0.0572494449394832,0.6607954120057038,0.6170198762000257,0.37290192392746563
Pfdn2,0.0009535613008391,0.0110508192098248,0.0821263028608043,-1.4644745514413893,-0.4022051340385142,-0.178434312609519,0.6789244516401938,0.5189045037581588,0.04216127763748375
Arhgap30,0.0004256089954081,0.0013600451325973,0.0097222837672139,-0.8571682058958198,-0.6616941010114308,-0.4335451792399626,0.9385981669714756,0.5963083764469395,0.009692910488155376
Tagln2,0.0690958164642375,0.4268635389378423,1.0,-0.0875162631992169,0.0659013313881736,0.2377138806520783,1.20786433887211,1.25611692094994,0.565392838366727
Hnrnpu,1.5876796062554575e-05,0.0001111375724378,0.0054933714376438,-0.4461154680127412,-0.3242839074699438,-0.2131752389490828,1.3399820921643224,1.069200394957785,0.0018143854849147815
Acbd3,0.0025196548852789,0.0365306772221386,0.3686394745518044,0.1467129889646936,0.6170751728407429,2.6215390109064423,0.365480677576519,0.557071747213164,0.09836135877875438
H3f3a,0.1807327141382869,0.6238787012780821,1.0,-0.0508958149832376,-0.0231765712312654,0.0041047807299776,2.97041926046544,2.9226593573381585,0.7075328728549493
Cnih4,0.0004041755840291,0.0051351318928053,0.0568569910481066,-29.318331858248428,-1.0070862794407458,-0.2783960239994297,0.6383947180357517,0.3219720969191891,0.024775687895184334
