gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Mrps14,0.2786324786324786,0.7984459984459983,1.0,-0.1474350478277983,0.0581549844113976,0.2638613853686945,0.6350033459004509,0.6631903434556812,0.7996929208798025
Cacybp,0.1025458809789091,0.6355065570939342,1.0,-1.605023019573761,-0.1054512834097594,1.0160452136893336,0.4912563044183674,0.4576841820188105,0.7562781578048752
Gas5,0.1043473193473193,0.4418026418026417,0.959129759129759,-0.2392205097007769,-0.0985888357231669,0.0246756331620513,1.365957993509975,1.2753336885879376,0.7562781578048752
Prdx6,0.0206682206682206,0.1605283605283605,0.6453768453768453,-0.4711634581483679,-0.2865425175277972,-0.0878779668710199,1.2958112700831923,1.06468962854941,0.7562781578048752
Vamp4,0.0402103335618295,0.3648813140419181,1.0,-28.809841649531304,-1.2402474685478806,0.9476091498416594,0.403147796929326,0.1631647156602815,0.7562781578048752
Prrc2c,0.0829836829836829,0.5053613053613053,1.0,-0.0498551272045704,0.0525297887959339,0.1571872478596491,1.3134098799771026,1.3604585368965951,0.7562781578048752
Mpc2,0.1948717948717948,0.7209013209013208,1.0,-0.1861626129407667,-0.0469908676078891,0.0823266619875087,0.8435646219637962,0.818041355261091,0.7562781578048752
Creg1,0.1048951048951048,0.6453768453768453,1.0,-0.197061561686753,0.0213212647117435,0.2146673013158267,0.6669386349624854,0.6793388671172024,0.7562781578048752
Uck2,0.2976405854092169,0.7791362111653477,1.0,-28.006461921324444,0.2136356845307996,28.64014738447509,0.123238557537569,0.1526407046503045,0.7996929208798025
Fcer1g,0.0206682206682206,0.2786324786324786,0.959129759129759,-0.2310062244512994,-0.1170724384022904,0.0017990614121495,2.211892396930052,2.03414259556715,0.7562781578048752
Ndufs2,0.0069768551490836,0.1033079701313654,0.7914250013996615,-1.368612180060972,-0.2663643940193598,0.015083887524327,0.5462828996082205,0.4548991533693135,0.7562781578048752
Ufc1,0.0029526029526029,0.1048951048951048,0.7984459984459983,-0.4947903897528106,-0.2697307666317852,-0.0394418974322779,0.661462731942072,0.5484206769505073,0.7562781578048752
Pfdn2,0.2344988344988344,0.7209013209013208,1.0,-0.2390508731543165,-0.004198895373241,0.1931349046908178,0.68220129175275,0.6811961498968845,0.7562781578048752
Arhgap30,0.1297435897435897,0.5737373737373737,1.0,-0.349843810851005,-0.0995499928360433,0.1823923789098219,0.9489593946438662,0.879423101007628,0.7562781578048752
