gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOnonTLS_median,FDR_BH
Uqcrh,3.969199015638645e-05,0.0129792807811383,0.2268397237437485,0.0374803227127714,0.0843458950895476,0.1858539718588825,1.79629765744526,1.9002376604677516,0.146401887455043
Akr1a1,0.1198301182821306,0.6503532587123918,1.0,-0.0984621396835136,0.0060338174568724,0.1312970667579885,1.1454675805779226,1.1472101714463965,0.7171666837996632
Prdx1,0.0071842502183059,0.2991188378185282,0.967135032150512,-0.1300744236691714,-0.0594792259201548,0.0150881881880621,1.531310160674745,1.4678211545385187,0.6747918188753578
Rps8,3.969199015638645e-05,0.0026196713503215,0.0831150273874732,0.0143771069097245,0.0324094620353492,0.0532751869405427,3.78804213377756,3.8719487024206223,0.07748405705062038
Atp6v0b,0.1002619671350321,0.535841867111217,1.0,-0.1965918548351512,-0.0752967522869346,0.1018364367596897,1.1041764244955,1.048487683909285,0.7171666837996632
Ybx1,0.0037310470747003,0.0831150273874732,0.535841867111217,-0.1391090180167606,-0.0596174188005344,-0.0146121704856838,2.37966658057414,2.2892235961971426,0.3675285762549064
Smap2,0.124362104645174,0.6368275127236042,1.0,-28.86430663786268,-0.0201568152385277,28.871896017315837,0.42921374133058,0.4357802134876763,0.7171666837996632
Cap1,0.0017861395570373,0.0200615758782193,0.1002619671350321,-0.8148653869542061,-0.602995217953302,-0.4247142115710177,0.916080783310782,0.618259039794298,0.18543026037437424
Ndufs5,0.0198766059400614,0.2697878136817866,0.9662340001638232,-0.0417195342748746,0.185889620339529,29.34206371862552,0.607348759367913,0.6867434082192228,0.6539190196655557
Akirin1,0.216322183134876,0.7653723929149803,1.0,-0.2673763985818124,0.0368482373822682,29.125504301084,0.558663880572896,0.5806975021021257,0.7767411228489561
Thrap3,0.0125040494402771,0.3978176797362497,1.0,-0.1215855050234502,0.1076155594611491,1.438410941768704,0.6094969558008789,0.6531753077987803,0.7171666837996632
Psmb2,0.0071842502183059,0.2614114471699611,0.967135032150512,-0.0561668719548009,0.1388205064434941,0.3758675581266185,0.852358250714324,0.94418293882336,0.6395930812191511
Sfpq,0.1673414304993252,0.6503532587123918,1.0,-0.3485428568809104,-0.0289824130903026,0.2823955505519526,1.18678814259804,1.161942085003115,0.7171666837996632
Phc2,0.0076550160232633,0.2536789670784006,0.9662340001638232,-0.1803600053826267,0.4098879181249507,29.379410136769213,0.502152019784796,0.6669887366513547,0.6395930812191511
Eif3i,0.0037310470747003,0.1422164007303326,0.9018020163531,-0.0300981925169164,0.1493037705772266,0.3831113503618219,0.840573876228412,0.923617875382031,0.490388677129722
Tmem234,0.0628375809571151,0.477372224096663,1.0,-0.3314308061186969,-0.1486171078297998,0.1081524621346692,0.615408560208106,0.5510670388529685,0.7171666837996632
Khdrbs1,0.0447040962133841,0.535841867111217,1.0,-0.3703446481243523,-0.1167582522941427,0.5295282354357013,0.721332717492722,0.667647753758844,0.7171666837996632
Ptp4a2,0.0683496070492974,0.5918075732317218,1.0,-0.1218352912499312,-0.019690637507814,0.0890038315638314,1.55863822583583,1.5403037274949425,0.7171666837996632
Laptm5,0.0007541478129713,0.0071842502183059,0.036069103754862,-0.2994385542718832,-0.1956789378581716,-0.1164251564144555,2.242951335422495,1.9758414965953923,0.120346666898668
Atpif1,0.0683496070492974,0.5918075732317218,1.0,-0.1116431040647463,0.0032226593506079,0.1089368038799806,1.58480152753991,1.5931727796413775,0.7171666837996632
Dnajc8,0.2268397237437485,0.7108438517107247,1.0,-0.0947800434489594,0.0073226722728974,0.1880987808954693,0.840573876228412,0.8292381428140461,0.7391665364273239
Ptafr,0.0906343806732271,0.5448905504733019,1.0,-0.4780380946751781,-0.1401134755697028,0.2303601168116219,0.7536237015459339,0.6947539701266617,0.7171666837996632
Stx12,0.0083895361483872,0.158055153834406,0.9300256853640896,-29.246990465453216,-0.5451276278935488,0.0183971828526554,0.583166538006771,0.3987120127185348,0.5303129618919091
Wasf2,0.0449313328570294,0.3102821300157158,0.967135032150512,-0.313406658993301,-0.1429881289885844,0.097489534874922,0.654799010732939,0.5907333606454614,0.6952618098500298
Nudc,0.0813957080352739,0.6291178404921549,1.0,-28.772791039860643,0.8771897792562653,29.07252773321626,0.2187263579268865,0.475463429127186,0.7171666837996632
Cd52,0.1673414304993252,0.535841867111217,0.967135032150512,-0.0844747215847471,-0.0362309715686602,0.014018500769651,3.1119131113033447,3.039565470190851,0.7171666837996632
Sh3bgrl3,0.1416567436691276,0.5918075732317218,1.0,-0.0331365855025422,0.0575585677339641,0.1131132468173323,2.66676279239869,2.769466413293677,0.7171666837996632
Rsrp1,0.0310766998621834,0.195562435500516,0.7108438517107247,0.018229240674044,0.170477954350457,0.3159771164280103,0.770088888871837,0.8589620323833684,0.569570244313319
Runx3,0.1422164007303326,0.7108438517107247,1.0,-0.0972233163819387,0.0179954435170605,0.096497323858649,1.6899142888382852,1.70643410258943,0.7391665364273239
Clic4,0.2260577915376677,0.6503532587123918,1.0,-0.2237157264838797,-0.0465460327047601,0.2237291069745896,1.44479182373926,1.390026620729965,0.7171666837996632
Srrm1,0.0071842502183059,0.195562435500516,0.9018020163531,-0.0530849018361992,0.1101635574802378,0.3318402199761078,1.01983431693427,1.098344161285135,0.569570244313319
Fuca1,0.0076432468781394,0.082632138132305,0.4199884090390556,-0.7310721034503952,-0.455059178621151,-0.2694463122706785,0.8483024149375951,0.6237111103083539,0.3675285762549064
Rpl11,0.0283400809716599,0.384456616654759,1.0,-0.0116174845778729,0.0255652084154736,0.0601125073275872,3.38732638593581,3.4470088165619,0.7171666837996632
Cdc42,0.009764229578471,0.195562435500516,0.9018020163531,-0.0892866694117212,-0.0401240516731797,0.0061949933791434,2.2317797707894025,2.1717607761873503,0.569570244313319
Ece1,0.011890842793894,0.2948365553079575,1.0,-0.1814988962836955,0.4792455727714106,29.252567264312727,0.4581236446444735,0.6124491503513789,0.6747918188753578
Ddost,0.0013837292053833,0.0511645209608311,0.5984860607908543,-2.499119443333653,-0.4456726814726476,-0.0084637371141412,0.6689222193344265,0.4920689521790647,0.3138247806399364
Micos10,0.0052016353099944,0.1422164007303326,0.8369453044375644,-0.0434959114473123,0.1174627506766039,0.2411274522172188,1.03962404815108,1.1322235709310586,0.490388677129722
Capzb,0.0129792807811383,0.1198301182821306,0.7108438517107247,-0.1726352966955315,-0.0825944275197637,-0.006376385285735,1.430405802372655,1.35570461599875,0.45439853969662625
Efhd2,0.1002619671350321,0.6503532587123918,1.0,-0.0825658073715899,-0.0206233641812042,0.0603846304758804,1.62268849008267,1.5950793236207923,0.7171666837996632
Tnfrsf1b,0.009764229578471,0.0831150273874732,0.384456616654759,-0.4892957429950867,-0.3420451171895464,-0.099927642771858,0.980829253011726,0.7602945336817474,0.3675285762549064
Eno1,0.0753874864593643,0.633582560502326,1.0,-0.3449126420969736,-0.0895627023323979,29.07547762985609,0.5991920779479645,0.557225450624673,0.7171666837996632
Park7,0.0556481701992537,0.2268397237437485,0.9018020163531,0.0416776806258526,0.1690557125547523,0.2765208448189702,0.834883843199204,0.9408382110599802,0.6074922983962359
Rpl22,0.0001587679606255,0.0170675557672461,0.1680469556243543,0.021567835761154,0.044834715712977,0.0767568610446528,2.84423321365554,2.9358926800937297,0.16111288458301107
Rer1,0.0510127830910007,0.5224976072882667,1.0,-0.1503553984615692,0.2967642388817687,29.157955488307923,0.4712416055589985,0.5743489131520498,0.7171666837996632
Gnb1,0.0129792807811383,0.2614114471699611,0.967135032150512,-0.2944824027224418,-0.1572487307228497,0.0641686658513891,1.1333335025097049,1.005121465387195,0.6395930812191511
Ssu72,0.0825780777327226,0.5794190715760607,1.0,-0.4603616528587712,-0.0063340266897454,29.038688836765168,0.548503003634775,0.5315255614482466,0.7171666837996632
Mrpl20,0.0059308004992017,0.1002619671350321,0.6509061393555177,-0.0145265366198318,0.1904423124727214,1.5387535697510784,0.610024989685519,0.6879916747877886,0.4131538026524078
Ccnl2,0.1088434256386677,0.6152241212291907,1.0,-28.9554028559626,-0.1403669323123565,28.793818767124773,0.4597017477502509,0.3853990208814055,0.7171666837996632
Ube2j2,0.0020268598197768,0.0393752873464382,0.2530530366638864,0.3088648400557523,1.4557434077042943,29.527517508031828,0.2651227962428205,0.7426936320547948,0.26733858276712147
Sdf4,0.1355897190575742,0.7012007398756748,1.0,-0.2274541774442774,0.0308166844699907,29.104356233074306,0.5541266138770338,0.569421025776379,0.7391665364273239
Sri,0.0831150273874732,0.384456616654759,0.9018020163531,-0.0626396765504489,0.0885767713613222,0.2196111685345259,1.0481530050681651,1.1142561980744987,0.7171666837996632
Fgl2,0.0004763038818766,0.0283400809716599,0.3402397396205445,0.0788218798455676,0.4784157808111658,0.8451916575700293,0.9705787999130652,1.349300487632045,0.214321862348178
Dnajc2,0.0285562690509253,0.3650986957962709,1.0,-29.11933270202523,-1.2019346843930556,28.49350785854217,0.523737500270521,0.2039482327078705,0.7171666837996632
Kmt2e,0.0014988641305278,0.0367046746030574,0.3307413834404579,-0.5172820787197092,-0.3259949763440457,-0.1221032824136424,0.728922668200226,0.5814219410532387,0.2571259047193126
Tomm7,0.0281842899102961,0.384456616654759,0.967135032150512,-0.0529610605508751,0.0777075567586846,0.2424539215091216,1.463353597080085,1.54331531259762,0.7171666837996632
Rheb,0.0358418671112169,0.535841867111217,1.0,-0.0790933510859727,0.0254992491575693,0.1790638769538809,1.09921264890227,1.11069000868124,0.7171666837996632
Dnajb6,0.0004763038818766,0.0449313328570294,0.4824164483607208,0.0315057629071144,0.1577658118017086,0.2890917024701096,1.17711684913096,1.309299859651695,0.2844618635502147
Ost4,0.0358418671112169,0.4319679288719536,0.967135032150512,-0.1543667013496284,-0.0668741602076149,0.0779875235509038,1.343272378744595,1.2755500908321975,0.7171666837996632
Mrpl33,0.0556481701992537,0.4824164483607208,1.0,-0.1024695242260723,0.0707390338893541,0.2330166382114151,1.02484784816047,1.0706178470135812,0.7171666837996632
Fosl2,0.0071842502183059,0.0683496070492974,0.1963443677065961,-0.6543242132346765,-0.3920703635561075,-0.2559323510075373,1.19743274066139,0.926747541682205,0.3374978465430835
Ppp1cb,0.194907403522005,0.6965221546336016,1.0,-1.2613906573799645,0.0783899473261282,28.874045852419123,0.447419516166051,0.4636838685938935,0.7391665364273239
Ywhah,0.0449313328570294,0.4319679288719536,0.967135032150512,-0.3261958574969917,-0.134614370691095,0.0886827768735611,1.13905617199793,1.05091118108157,0.7171666837996632
Grpel1,0.017743003057049,0.3673988319436087,1.0,-29.11933270202523,-0.3287251129152729,28.80370075473537,0.523737500270521,0.3443077492394347,0.7171666837996632
Mrfap1,0.0358418671112169,0.3402397396205445,0.967135032150512,-0.3002576653946409,-0.1473661761413232,0.0672177567184101,0.840573876228412,0.7583250450427454,0.7098104912773427
Wdr1,0.0553802492656982,0.4824164483607208,0.967135032150512,-0.1791935169548835,-0.0791299228758246,0.0810135611807449,1.07453825681622,1.0232773883337298,0.7171666837996632
Dhx15,0.0017861395570373,0.0757983951553266,0.6503532587123918,-0.3984830572211191,-0.2325271512557527,-0.0411486793488731,0.874967376089295,0.7392121794938639,0.3655350143178975
Rbpj,0.0002778439310947,0.0037310470747003,0.0283400809716599,-0.6821922798733393,-0.5047992182359187,-0.366729272253139,1.25106912565339,0.8826735179060288,0.09369855955520942
Arap2,0.0556481701992537,0.4319679288719536,0.967135032150512,-0.0903838099361281,0.233194877607113,0.4736242655261314,0.787661841382427,0.9219938566958974,0.7171666837996632
Rpl9,0.0001567833611177,0.0007541478129713,0.0129792807811383,0.0461267542060344,0.0654427761680178,0.0891213308979146,3.266974874641165,3.4148555763756048,0.047798606622133345
Smim14,0.0310711640101106,0.5254410213627343,1.0,-0.2538518731982697,0.161840719908099,29.120654989525416,0.507119955152799,0.5734163426586625,0.7171666837996632
Ube2k,0.2899181831607423,0.7669824200341356,1.0,-0.3181474262998404,-0.0266291166005253,1.6489129562708429,0.5967107112304142,0.5931817734492182,0.7767411228489561
Srp72,0.0336707818256887,0.2294376958686318,0.8637344116783139,-0.0222952820495076,1.330210833002477,29.18350761599526,0.2296142932173385,0.5837810304863787,0.6119871206435851
Rest,0.0218992771422889,0.3534662682730612,0.96614676507223,-0.2010055875083488,0.9386863476977336,29.12478601852334,0.289672161365024,0.544498308336558,0.7171666837996632
Stap1,0.0011907597046915,0.0098157105391598,0.0221166075477196,-1.2201259922490109,-0.9312460757799385,-0.7174615339921139,1.15147782971974,0.6146602906545362,0.13227424243758742
Ythdc1,0.0002778439310947,0.0129792807811383,0.195562435500516,-0.5099407012439492,-0.3295331217627187,-0.1111090394570858,0.9494645191131714,0.7582823154852755,0.146401887455043
Jchain,0.1743948311275974,0.6414642630986135,1.0,-0.4880149441489383,-0.1464429027779788,0.1420656881108178,0.637120255219385,0.5863547902950095,0.7171666837996632
Cnot6l,0.0667222457364667,0.4179208990121782,1.0,-0.0159802265068597,1.4815259289907647,29.22335381956921,0.2041001766712285,0.592250374241882,0.7171666837996632
Antxr2,0.1758875279410213,0.6503532587123918,1.0,-0.1528492799234032,0.0522545246143392,0.2858787942002495,0.767669572321926,0.794138321262312,0.7171666837996632
Hnrnpd,0.0556481701992537,0.4824164483607208,1.0,-0.199173775369662,0.0251624072129628,0.395653437458054,0.890593448703173,0.9001497014955857,0.7171666837996632
Hnrnpdl,0.1198301182821306,0.535841867111217,1.0,-0.0558889691137383,0.1274236588408986,0.320605575804322,0.727979975512611,0.8035505263736982,0.7171666837996632
Plac8,3.969199015638645e-05,0.0004499141491537,0.002651658870381,0.8446944386599627,1.283502466555044,2.485158603135838,0.960063880026152,2.3025841762059924,0.04528289048412533
Lrrc8d,0.0059308004992017,0.0556481701992537,0.1673414304993252,-0.6676297732371352,-0.4181244743504164,-0.227759129462202,0.8650507185775955,0.6437841431250622,0.3178871868463806
Rpl5,0.0283400809716599,0.2614114471699611,0.9018020163531,0.0141478812214783,0.0665332369741409,0.1202056765890959,2.508737566706875,2.62898717224296,0.6395930812191511
Tmed5,0.3402397396205445,0.7732396602365642,1.0,-0.1707070032095815,0.0187299538005649,0.1495762534192411,1.18294733321538,1.2048086518159475,0.7767411228489561
Atp5k,0.1198301182821306,0.535841867111217,1.0,-0.1756403341260704,-0.0588335765077382,0.084146189064251,1.069096771396395,1.031265422866745,0.7171666837996632
Grk3,0.1673414304993252,0.7108438517107247,1.0,-0.2388945065524724,-0.0442131132829593,0.1344690631950133,0.7809723120593546,0.747614402147075,0.7391665364273239
Iscu,0.0303955746520091,0.3906524689974237,1.0,-0.1230052684544332,0.2429478084233211,29.242915371806298,0.5060971865199035,0.6104290082552299,0.7171666837996632
Selplg,0.0096997300944669,0.195562435500516,0.9018020163531,-0.0333583940743459,0.2088742321434306,0.4172155819903963,0.714085493842578,0.8182882165878518,0.569570244313319
Dynll1,0.0037310470747003,0.0556481701992537,0.4319679288719536,0.0124492873709957,0.178012441095287,0.3321682858148562,0.992042378995571,1.11772949471694,0.3178871868463806
Srsf9,0.2025791022810679,0.7032118540606818,1.0,-0.3007390593847294,-0.0416779653836028,0.2023985428362885,0.644571088611299,0.6266194649968434,0.7391665364273239
Cox6a1,0.0683496070492974,0.5918075732317218,1.0,-0.1040043648065379,0.0757554605679086,0.2064433660675394,1.0799180018392,1.145924524843655,0.7171666837996632
Rplp0,0.1673414304993252,0.535841867111217,0.967135032150512,-0.0035887766479814,0.0227701828759559,0.0524943315583713,3.34761523299085,3.4039380510742374,0.7171666837996632
Pebp1,0.0358418671112169,0.384456616654759,0.967135032150512,-0.053961307027047,0.084472955194259,0.2386419274577884,0.7846369388531109,0.8326310550144977,0.7171666837996632
Med13l,0.173483958426336,0.6876330788688081,1.0,-27.41124861371976,1.0243563342347,28.911244104611868,0.1784875995789615,0.4502014619693835,0.7391665364273239
Rpl6,0.0170675557672461,0.2268397237437485,0.9018020163531,-0.0039240178481894,0.0362692180508468,0.1029164191781796,2.92785306839787,3.0013392985722525,0.6074922983962359
Erp29,0.0219824164483607,0.3402397396205445,0.9679566563467484,-0.2782541022534525,-0.1026383813910161,0.0877388238920557,1.098177911310605,1.030176866174169,0.7098104912773427
Aldh2,0.064867269919427,0.5794190715760607,1.0,-0.2492774148065992,0.1548521537460385,29.119685004694823,0.517527627016472,0.5698000036750512,0.7171666837996632
Vps29,0.0200574907643636,0.4212186277512375,0.9679566563467484,-0.1633657956233444,0.0729389478849838,29.196392755468263,0.5837726484890124,0.6178756771540097,0.7171666837996632
Arpc3,3.969199015638645e-05,0.0071842502183059,0.1198301182821306,0.0519030244806144,0.116891962464388,0.2091421815565308,2.1700726769405447,2.349555609095198,0.120346666898668
Orai1,0.1890882999740233,0.6724684844374476,1.0,-0.2077425118360457,0.0507221140470695,0.3135052746466081,0.733056029837485,0.7626138377115258,0.7342539399394936
Rsrc2,0.1198301182821306,0.6503532587123918,1.0,-0.1553283684080468,-0.0455750084353891,0.1366682488037041,0.872284428411974,0.8364531157422075,0.7171666837996632
Vps37b,0.1172817576551966,0.6503532587123918,1.0,-0.1897062406291834,0.0314313543568048,0.5345667340743557,0.756373246824863,0.7788706969980881,0.7171666837996632
Sbno1,0.2991188378185282,0.7672806278121114,1.0,-0.2430484894637253,-0.0617305172583102,0.1684129337416725,0.6565217047517,0.6284249703380398,0.7767411228489561
Rilpl2,0.0004763038818766,0.005239342700643,0.0556481701992537,-0.7438748701815296,-0.4960580412720382,-0.2560390095699424,1.22482113901828,0.8642375140582905,0.10728561745470512
Tmed2,0.1002619671350321,0.5918075732317218,0.9679566563467484,-0.2322287027967109,-0.0701288171256849,0.1970841932429607,0.9904648642890694,0.931457715657792,0.7171666837996632
Ubc,0.195562435500516,0.4824164483607208,0.967135032150512,-0.0321923828498803,0.1839891322632759,0.6325365521800635,0.958640371600831,1.06071772233512,0.7171666837996632
Ran,0.0831150273874732,0.4824164483607208,1.0,-0.068814146196299,0.0524056301025029,0.2248884417250845,0.992042378995571,1.03072665060658,0.7171666837996632
Cct6a,0.0449313328570294,0.3402397396205445,0.967135032150512,-0.2429044934993692,-0.09079677286926,0.0569121718584017,0.756755441104426,0.7087692794593152,0.7098104912773427
Chchd2,0.0556481701992537,0.2991188378185282,0.9025723946675248,-0.0041257142739871,0.0303226999263801,0.082237366839473,2.12326124608028,2.1622852371989363,0.6747918188753578
Sbds,0.0547320325950598,0.5479037317543392,1.0,-1.3322192592117972,1.3057691543151233,28.927605297327627,0.1784875995789615,0.455209648137819,0.7171666837996632
Ncf1,0.0416732654960307,0.3565121569076059,0.9657639223531712,-0.1312389607040835,1.5630480839487846,29.20963538979221,0.1784875995789615,0.5645982406284593,0.7171666837996632
Eif4h,0.0077354407219647,0.3308744891371221,0.967135032150512,-0.2636678080306242,-0.0941139834530365,0.0763479326300998,0.6540840804383625,0.6149206496800825,0.7098104912773427
Mdh2,0.0071842502183059,0.0556481701992537,0.2268397237437485,0.1400311027246125,0.2818838303566884,0.4612360559994393,1.25769549273298,1.53713752264123,0.3178871868463806
Fis1,0.0006162107617026,0.0098157105391598,0.1198301182821306,0.1988202167316452,0.371669797136025,1.8125653598499003,0.606135803570315,0.7757597656263919,0.13227424243758742
Gnb2,0.0831150273874732,0.4319679288719536,0.967135032150512,-0.2052777419544441,-0.0844726315179646,0.0577054640472048,1.07453825681622,1.009712854644477,0.7171666837996632
Actb,0.0283400809716599,0.1198301182821306,0.3413451615463989,-0.055248930336848,-0.0309966476718294,-0.0131274024688919,4.43102008530852,4.347135592248471,0.45439853969662625
Rac1,0.2268397237437485,0.7732396602365642,1.0,-0.0798611739762108,-0.0071287937159901,0.077872182019057,1.430110268744345,1.423556131981075,0.7767411228489561
Bri3,0.0170675557672461,0.0683496070492974,0.2991188378185282,0.1393882808426418,0.2852371148543839,0.5012695635276515,0.7567494106394614,0.922468487172374,0.3374978465430835
Arpc1b,0.0170675557672461,0.2614114471699611,0.9018020163531,-0.1294736050280627,-0.0548116056499873,0.0031739348941497,2.27403306925679,2.184141202693348,0.6395930812191511
Pdap1,0.0987265707533877,0.6390933766786356,1.0,-0.2220294259002097,0.0745009819467503,29.17521767017956,0.555614789490047,0.5861800699804496,0.7171666837996632
Atp5j2,0.0017861395570373,0.1002619671350321,0.7732396602365642,0.0068128711425571,0.0773224463705622,0.1457971635254732,1.55479796059299,1.636185505165955,0.4131538026524078
Rpl21,7.938398031277289e-05,0.0037310470747003,0.0683496070492974,0.0340967793287803,0.0564252778547202,0.0831689484461609,3.0602771488804,3.180090486668565,0.09369855955520942
Polr1d,0.009764229578471,0.1673414304993252,0.8369453044375644,0.007862221945587,0.1769901367522901,0.3260307940776595,0.9860280947324574,1.112720741081895,0.5303129618919091
Pomp,3.969199015638645e-05,0.0013556895438028,0.0283400809716599,0.0987872708090148,0.2271267455607121,0.3499489864110033,1.25886777432624,1.469729843042085,0.060147426093384235
Ubl3,0.0170675557672461,0.2268397237437485,0.967135032150512,-0.2589891002711863,-0.1098749481679652,0.0190286293649335,1.30637319409577,1.2191752381919798,0.6074922983962359
Hmgb1,0.0358418671112169,0.195562435500516,0.6503532587123918,-0.2322836409254882,-0.1163318252356622,0.0042273102266335,1.35406823515782,1.2444678920324876,0.569570244313319
Alox5ap,0.0004763038818766,0.005239342700643,0.0683496070492974,-0.4400604401203481,-0.3128044167552455,-0.1756173905124485,1.40501431686915,1.12594685458279,0.10728561745470512
N4bp2l2,0.0511645209608311,0.5731887838440366,1.0,-1.3179911504056478,0.9106312311481628,28.96955952536866,0.2363673482180095,0.4785662964893368,0.7171666837996632
Sem1,0.0556481701992537,0.5918075732317218,1.0,-0.0395785976326247,0.007323607927121,0.0970487298048867,2.09262616476483,2.10261016591721,0.7171666837996632
Ndufa4,0.1002619671350321,0.5918075732317218,1.0,-0.0828929645436644,-0.0361707638474196,0.0515944160139808,1.78785416428424,1.73953224908408,0.7171666837996632
Tes,0.2614114471699611,0.7732396602365642,1.0,-0.1368249438227642,0.0009927592911045,0.2235939303073751,0.927336370889382,0.924025905629529,0.7767411228489561
Capza2,0.0553802492656982,0.535841867111217,1.0,-0.1470055236338619,-0.0447477487265488,0.0989705148333335,1.425263330766915,1.3749277140931475,0.7171666837996632
Ndufa5,0.0020275497348884,0.0757983951553266,0.7617180123796998,-0.7782349939553699,-0.3655170221233255,-0.0699945086771918,0.641052821654643,0.5046264427195299,0.3655350143178975
Arf5,0.0026196713503215,0.0283400809716599,0.2991188378185282,0.0540675035419239,0.1756132079235141,0.3258273614151584,1.10647573674859,1.2553148196652826,0.214321862348178
Hilpda,0.0683496070492974,0.4319679288719536,0.967135032150512,-0.3729509714094983,-0.2024956401457415,0.0091785808429898,1.842413369987715,1.5801752221332737,0.7171666837996632
Atp6v1f,0.005239342700643,0.1422164007303326,0.7732396602365642,0.0220819422713968,0.10894178730021,0.2365550647706707,1.49504846532527,1.6046714767440275,0.490388677129722
Irf5,0.0071842502183059,0.0683496070492974,0.4824164483607208,0.0465631091755496,0.2029501767358575,0.3138662214634901,0.914285433624995,1.0547329807285224,0.3374978465430835
1810058I24Rik,0.150606411543419,0.7012007398756748,1.0,-0.22523565481256,0.0180737724387635,1.1992548531099256,0.5785098747380775,0.59263320266169,0.7391665364273239
Mtpn,0.0831150273874732,0.5918075732317218,1.0,-0.1098128626514627,0.0106147219289223,0.1366892639299052,1.05947544700324,1.0672285500665812,0.7171666837996632
Zc3hav1,0.2268397237437485,0.7035844410913497,1.0,-0.2457940374443493,-0.0456597287422523,0.1646444810972263,0.756665371938181,0.73182804240656,0.7391665364273239
Luc7l2,0.0449313328570294,0.4319679288719536,1.0,-0.264783243487771,-0.1138656698782025,0.0638806982684649,1.17336896521405,1.0814277240659775,0.7171666837996632
Kdm7a,0.1624263589086311,0.7032118540606818,1.0,-0.2613758258723233,0.0303086964235758,0.4020140717374607,0.649235408448556,0.6582908292541715,0.7391665364273239
Mkrn1,0.0449313328570294,0.2614114471699611,0.6503532587123918,0.0137197014431834,0.1474113623004438,0.3239449418769463,0.6993883841939705,0.768205901045931,0.6395930812191511
Ndufb2,0.1065694627924504,0.5254410213627343,1.0,-0.1738759096853183,0.1661665677117008,29.343977145789207,0.5837726484890124,0.6533568875553333,0.7171666837996632
Mrps33,0.0155380116890649,0.3278812802480269,0.9659975826257268,-1.5042002752627652,-0.233633764853629,1.0429931207991716,0.558663880572896,0.4836448673358202,0.7098104912773427
Zyx,0.0007991232787051,0.0084997490323303,0.0679853182565361,-1.598553941644008,-0.5424918469106451,-0.2976144029197994,0.737068117305014,0.5076336460151486,0.13227424243758742
Tmem176b,0.0005537709573307,0.0017286051422383,0.0059308004992017,-3.238817845004609,-1.1820741010752998,-0.8942810137103755,1.26793472465683,0.5492504358349322,0.06792433572618989
Tmem176a,0.0006060425467749,0.0025821558136421,0.0099129304535667,-2.676994559839747,-1.2854832189994143,-0.9326717347472352,1.27998718689077,0.5239911729853719,0.07748405705062038
Tra2a,0.0465917680881104,0.4319679288719536,1.0,-0.0860922621067835,0.0785324542540998,0.2757852321004234,0.7279863565363636,0.7720192081252876,0.7171666837996632
Mpp6,0.0084292173139266,0.124362104645174,0.633582560502326,-29.42697978455609,-1.478822523995997,-0.1058047600569896,0.624777092750165,0.2245577295827825,0.4702442081895642
Cycs,0.1422164007303326,0.535841867111217,1.0,-0.0911702723579131,0.073782843533402,0.2342568553475388,0.77154398044905,0.8115731583087165,0.7171666837996632
Hnrnpa2b1,0.1002619671350321,0.535841867111217,1.0,-0.0372990533328073,0.0481370302216636,0.1076448895184186,1.758271482046925,1.8110608011424776,0.7171666837996632
Skap2,0.0556481701992537,0.384456616654759,0.967135032150512,-0.0974169486299983,0.0856807933644971,0.2433657508440849,0.7627575546675456,0.8064685574218547,0.7171666837996632
Tax1bp1,0.0556481701992537,0.535841867111217,1.0,-0.1374018443614912,-0.040333285643455,0.1250285191646061,1.32818529131282,1.2836648015995,0.7171666837996632
Tnip3,0.0001567833611177,0.0011328383625981,0.0129792807811383,-1.1515696399143158,-0.9618442767221528,-0.6727619500259102,2.07058070842868,1.0509049543651598,0.05465176437739264
Serbp1,0.1422164007303326,0.5918075732317218,1.0,-0.1375609649786335,-0.0087371967940675,0.1128202051713548,1.45031030611127,1.444224662328759,0.7171666837996632
Igkc,0.195562435500516,0.6503532587123918,1.0,-0.1860772464196526,-0.074847341681864,0.0302995069776386,1.83453710154832,1.73105466237913,0.7171666837996632
Vamp8,0.0449313328570294,0.2905542727973867,0.7732396602365642,-0.0075501848878624,0.1395196584957903,0.2579977713800584,0.911382803425671,1.0000791766391837,0.6747918188753578
Mat2a,0.082632138132305,0.5539392338353869,1.0,-0.5445736816313715,-0.1702024142810025,0.208701510638457,0.74753954215312,0.6586613658689681,0.7171666837996632
Tgoln1,0.0283400809716599,0.2268397237437485,0.9018020163531,-0.0544377528973894,0.1855875661512615,0.3802810507042883,0.717131133012723,0.8219303327343532,0.6074922983962359
Tmsb10,0.0026196713503215,0.1100460427085814,0.5932712153687373,0.0122019805157648,0.0700048763264315,0.1375164836259661,2.65451570427823,2.777134645337034,0.4479244123704032
Hk2,0.0060144772605519,0.0238481224501451,0.1526965374369194,-2.126385053232253,-0.7635307319779163,-0.3345021687719656,0.8478119782222211,0.5077597636709343,0.20217739478435115
Mob1a,0.0831150273874732,0.535841867111217,1.0,-0.0786272701464284,0.0453640178002566,0.2179053369634926,0.994629576719416,1.0334244326811444,0.7171666837996632
Cct7,0.2029181463047488,0.7254007371993423,1.0,-1.1921597775081996,0.0935409281562954,29.025956883982158,0.46945677793446,0.5141553007308625,0.7531266624121097
Dusp11,0.0221084385171072,0.2268397237437485,0.9662351119326424,-0.0368028517198122,0.1648491715262474,0.3923102373388905,0.697323182201144,0.7645199431202669,0.6074922983962359
